Camera,Chamber_Column,Plate_position,Plate,WellID,StrainID,Status,NitrogenHistory,SalineHistory,ContSaline,Rep,area,greenness,Date,Hour,Date.merge,PlatexWell,StartingSize
D,9,plate1,58,d05,St50,Evolved,High,Low,High,5,11154,0.380154521,3,6,3.25,58 d05,11.19
B,10,plate2,59,b04,St32,Evolved,Low,High,High,5,15198,0.369617398,3,6,3.25,59 b04,14.933
B,10,plate2,59,c01,St13,Evolved,Low,Low,High,5,13075,0.369798191,3,6,3.25,59 c01,12.855
B,10,plate2,59,c02,St33,Evolved,Low,High,High,5,14999,0.378679938,3,6,3.25,59 c02,14.7905
B,10,plate2,59,c05,St14,Evolved,Low,Low,High,5,11034,0.35734715,3,6,3.25,59 c05,10.9765
B,10,plate2,59,d03,St15,Evolved,Low,Low,High,5,9213,0.367214733,3,6,3.25,59 d03,9.1655
D,10,plate2,60,b04,St37,Evolved,Low,High,High,5,7322,0.377591427,3,6,3.25,60 b04,7.3265
D,10,plate2,60,c04,St19,Evolved,Low,Low,High,5,3623,0.366891461,3,6,3.25,60 c04,3.5885
D,10,plate2,60,c05,St39,Evolved,Low,High,High,5,11527,0.375586716,3,6,3.25,60 c05,11.519
D,10,plate2,60,d04,Ancestor,Ancestor,NA,NA,High,5,15299,0.3878965,3,6,3.25,60 d04,14.83
D,10,plate2,60,d06,Sterile,Sterile,NA,NA,High,5,7063,0.379309142,3,6,3.25,60 d06,7.045
A,1,plate1,1,a01,Ancestor,Ancestor,NA,NA,Low,1,5261,0.387994494,3,13,3.541666667,1 a01,5.099
A,1,plate1,1,a03,Sterile,Sterile,NA,NA,Low,1,15315,0.413327937,3,13,3.541666667,1 a03,12.84
A,1,plate1,1,a05,St1,Evolved,Low,Low,Low,1,10382,0.39158492,3,13,3.541666667,1 a05,8.576
A,1,plate1,1,a06,St21,Evolved,Low,High,Low,1,6976,0.400524163,3,13,3.541666667,1 a06,5.579
A,1,plate1,1,b01,St41,Evolved,High,Low,Low,1,7606,0.395632163,3,13,3.541666667,1 b01,6.603
A,1,plate1,1,b02,St62,Evolved,High,High,Low,1,6404,0.39937466,3,13,3.541666667,1 b02,4.913
A,1,plate1,1,b03,St2,Evolved,Low,Low,Low,1,5525,0.386172945,3,13,3.541666667,1 b03,4.951
A,1,plate1,1,b04,St22,Evolved,Low,High,Low,1,10665,0.391439681,3,13,3.541666667,1 b04,8.849
A,1,plate1,1,b05,St42,Evolved,High,Low,Low,1,5603,0.380578719,3,13,3.541666667,1 b05,4.825
A,1,plate1,1,b06,St63,Evolved,High,High,Low,1,11171,0.399637216,3,13,3.541666667,1 b06,9.108
A,1,plate1,1,c01,St3,Evolved,Low,Low,Low,1,7228,0.405771716,3,13,3.541666667,1 c01,5.696
A,1,plate1,1,c02,St23,Evolved,Low,High,Low,1,11913,0.392657006,3,13,3.541666667,1 c02,11.036
A,1,plate1,1,c03,St43,Evolved,High,Low,Low,1,10099,0.40132738,3,13,3.541666667,1 c03,8.74
A,1,plate1,1,c04,St64,Evolved,High,High,Low,1,13704,0.398236622,3,13,3.541666667,1 c04,11.627
A,1,plate1,1,c06,St24,Evolved,Low,High,Low,1,6683,0.382896047,3,13,3.541666667,1 c06,5.189
A,1,plate1,1,d01,St44,Evolved,High,Low,Low,1,6377,0.389347279,3,13,3.541666667,1 d01,5.212
A,1,plate1,1,d02,St65,Evolved,High,High,Low,1,5472,0.390583065,3,13,3.541666667,1 d02,4.946
A,1,plate1,1,d04,St25,Evolved,Low,High,Low,1,12958,0.378736218,3,13,3.541666667,1 d04,9.156
A,1,plate1,1,d05,St45,Evolved,High,Low,Low,1,7443,0.392036,3,13,3.541666667,1 d05,6.036
A,1,plate1,1,d06,St67,Evolved,High,High,Low,1,5940,0.391122553,3,13,3.541666667,1 d06,5.488
C,1,plate1,2,a01,Ancestor,Ancestor,NA,NA,Low,1,4351,0.39597618,3,13,3.541666667,2 a01,2.885
C,1,plate1,2,a03,Sterile,Sterile,NA,NA,Low,1,5407,0.397215664,3,13,3.541666667,2 a03,4.682
C,1,plate1,2,b01,St46,Evolved,High,Low,Low,1,12963,0.406632946,3,13,3.541666667,2 b01,10.282
C,1,plate1,2,b02,St69,Evolved,High,High,Low,1,12905,0.400040911,3,13,3.541666667,2 b02,9.797
C,1,plate1,2,b03,St7,Evolved,Low,Low,Low,1,12757,0.422926124,3,13,3.541666667,2 b03,11.556
C,1,plate1,2,b05,St47,Evolved,High,Low,Low,1,7398,0.399876654,3,13,3.541666667,2 b05,5.601
C,1,plate1,2,b06,St70,Evolved,High,High,Low,1,6576,0.394486718,3,13,3.541666667,2 b06,4.946
C,1,plate1,2,c01,St8,Evolved,Low,Low,Low,1,11062,0.400338828,3,13,3.541666667,2 c01,9.556
C,1,plate1,2,c03,St48,Evolved,High,Low,Low,1,5023,0.395929351,3,13,3.541666667,2 c03,4.658
C,1,plate1,2,c05,St9,Evolved,Low,Low,Low,1,12927,0.404283067,3,13,3.541666667,2 c05,10.597
C,1,plate1,2,d01,St49,Evolved,High,Low,Low,1,14869,0.404965909,3,13,3.541666667,2 d01,12.17
C,1,plate1,2,d05,St50,Evolved,High,Low,Low,1,11868,0.400275976,3,13,3.541666667,2 d05,9.786
A,2,plate2,3,b04,St32,Evolved,Low,High,Low,1,4755,0.379858115,3,13,3.541666667,3 b04,3.647
A,2,plate2,3,c01,St13,Evolved,Low,Low,Low,1,8644,0.387646114,3,13,3.541666667,3 c01,7.595
A,2,plate2,3,c02,St33,Evolved,Low,High,Low,1,8069,0.383886784,3,13,3.541666667,3 c02,6.656
A,2,plate2,3,c05,St14,Evolved,Low,Low,Low,1,5479,0.383822141,3,13,3.541666667,3 c05,5.102
A,2,plate2,3,d03,St15,Evolved,Low,Low,Low,1,4955,0.384341199,3,13,3.541666667,3 d03,4.702
C,2,plate2,4,b04,St37,Evolved,Low,High,Low,1,9884,0.392456345,3,13,3.541666667,4 b04,9.043
C,2,plate2,4,c04,St19,Evolved,Low,Low,Low,1,10305,0.397503998,3,13,3.541666667,4 c04,6.948
C,2,plate2,4,c05,St39,Evolved,Low,High,Low,1,17618,0.402882955,3,13,3.541666667,4 c05,19.052
C,2,plate2,4,d04,Ancestor,Ancestor,NA,NA,Low,1,15530,0.404175426,3,13,3.541666667,4 d04,12.857
C,2,plate2,4,d06,Sterile,Sterile,NA,NA,Low,1,10470,0.396391663,3,13,3.541666667,4 d06,8.974
B,3,plate1,5,a01,Ancestor,Ancestor,NA,NA,Low,2,6399,0.378514885,3,13,3.541666667,5 a01,5.369
B,3,plate1,5,a03,Sterile,Sterile,NA,NA,Low,2,10121,0.37844674,3,13,3.541666667,5 a03,8.211
B,3,plate1,5,a04,Sterile,Sterile,NA,NA,Low,2,5418,0.37147908,3,13,3.541666667,5 a04,4.771
B,3,plate1,5,a05,St1,Evolved,Low,Low,Low,2,8433,0.366566011,3,13,3.541666667,5 a05,7.815
B,3,plate1,5,a06,St21,Evolved,Low,High,Low,2,7127,0.379376846,3,13,3.541666667,5 a06,5.402
B,3,plate1,5,b01,St41,Evolved,High,Low,Low,2,6029,0.376258715,3,13,3.541666667,5 b01,4.662
B,3,plate1,5,b02,St62,Evolved,High,High,Low,2,12751,0.387778803,3,13,3.541666667,5 b02,10.075
B,3,plate1,5,b03,St2,Evolved,Low,Low,Low,2,7754,0.385675206,3,13,3.541666667,5 b03,6.285
B,3,plate1,5,b04,St22,Evolved,Low,High,Low,2,5839,0.379532537,3,13,3.541666667,5 b04,4.076
B,3,plate1,5,b05,St42,Evolved,High,Low,Low,2,5255,0.371022887,3,13,3.541666667,5 b05,4.901
B,3,plate1,5,b06,St63,Evolved,High,High,Low,2,11510,0.391036514,3,13,3.541666667,5 b06,10.434
B,3,plate1,5,c01,St3,Evolved,Low,Low,Low,2,8075,0.387962989,3,13,3.541666667,5 c01,6.402
B,3,plate1,5,c02,St23,Evolved,Low,High,Low,2,11991,0.399619669,3,13,3.541666667,5 c02,10.561
B,3,plate1,5,c03,St43,Evolved,High,Low,Low,2,5658,0.382023113,3,13,3.541666667,5 c03,5.136
B,3,plate1,5,c04,St64,Evolved,High,High,Low,2,13660,0.387387302,3,13,3.541666667,5 c04,11.01
B,3,plate1,5,c06,St24,Evolved,Low,High,Low,2,13210,0.372826723,3,13,3.541666667,5 c06,9.733
B,3,plate1,5,d01,St44,Evolved,High,Low,Low,2,4591,0.368236177,3,13,3.541666667,5 d01,3.954
B,3,plate1,5,d02,St65,Evolved,High,High,Low,2,18919,0.392573477,3,13,3.541666667,5 d02,14.924
B,3,plate1,5,d04,St25,Evolved,Low,High,Low,2,8059,0.39178482,3,13,3.541666667,5 d04,5.499
B,3,plate1,5,d05,St45,Evolved,High,Low,Low,2,12223,0.366603884,3,13,3.541666667,5 d05,9.615
B,3,plate1,5,d06,St67,Evolved,High,High,Low,2,8568,0.38318494,3,13,3.541666667,5 d06,6.721
D,3,plate1,6,a01,Ancestor,Ancestor,NA,NA,Low,2,15103,0.399591417,3,13,3.541666667,6 a01,12.046
D,3,plate1,6,a03,Sterile,Sterile,NA,NA,Low,2,8247,0.399137467,3,13,3.541666667,6 a03,6.885
D,3,plate1,6,a04,Sterile,Sterile,NA,NA,Low,2,5467,0.385158161,3,13,3.541666667,6 a04,5.07
D,3,plate1,6,b01,St46,Evolved,High,Low,Low,2,9856,0.383587766,3,13,3.541666667,6 b01,8.539
D,3,plate1,6,b02,St69,Evolved,High,High,Low,2,4443,0.380743632,3,13,3.541666667,6 b02,3.511
D,3,plate1,6,b03,St7,Evolved,Low,Low,Low,2,13949,0.40489311,3,13,3.541666667,6 b03,11.703
D,3,plate1,6,b05,St47,Evolved,High,Low,Low,2,8824,0.381396408,3,13,3.541666667,6 b05,7.75
D,3,plate1,6,b06,St70,Evolved,High,High,Low,2,17574,0.389568657,3,13,3.541666667,6 b06,16.342
D,3,plate1,6,c01,St8,Evolved,Low,Low,Low,2,14313,0.397213329,3,13,3.541666667,6 c01,12.318
D,3,plate1,6,c03,St48,Evolved,High,Low,Low,2,15336,0.394744545,3,13,3.541666667,6 c03,11.828
D,3,plate1,6,c05,St9,Evolved,Low,Low,Low,2,4768,0.386599367,3,13,3.541666667,6 c05,3.68
D,3,plate1,6,d01,St49,Evolved,High,Low,Low,2,11630,0.393083011,3,13,3.541666667,6 d01,9.395
D,3,plate1,6,d05,St50,Evolved,High,Low,Low,2,8913,0.388203302,3,13,3.541666667,6 d05,7.947
B,4,plate2,7,b04,St32,Evolved,Low,High,Low,2,11295,0.374744643,3,13,3.541666667,7 b04,10.105
B,4,plate2,7,c01,St13,Evolved,Low,Low,Low,2,17430,0.380599691,3,13,3.541666667,7 c01,16.224
B,4,plate2,7,c02,St33,Evolved,Low,High,Low,2,11614,0.371362891,3,13,3.541666667,7 c02,9.435
B,4,plate2,7,c05,St14,Evolved,Low,Low,Low,2,13684,0.383899811,3,13,3.541666667,7 c05,11.454
B,4,plate2,7,d03,St15,Evolved,Low,Low,Low,2,15036,0.384714757,3,13,3.541666667,7 d03,11.373
D,4,plate2,8,b04,St37,Evolved,Low,High,Low,2,9807,0.382896432,3,13,3.541666667,8 b04,8.99
D,4,plate2,8,c04,St19,Evolved,Low,Low,Low,2,14632,0.403352693,3,13,3.541666667,8 c04,11.322
D,4,plate2,8,c05,St39,Evolved,Low,High,Low,2,13373,0.402147791,3,13,3.541666667,8 c05,10.917
D,4,plate2,8,d04,Ancestor,Ancestor,NA,NA,Low,2,6621,0.390202214,3,13,3.541666667,8 d04,6.832
D,4,plate2,8,d06,Sterile,Sterile,NA,NA,Low,2,15084,0.401621174,3,13,3.541666667,8 d06,13.518
C,5,plate1,9,a01,Ancestor,Ancestor,NA,NA,Low,3,20807,0.402270011,3,13,3.541666667,9 a01,18.929
C,5,plate1,9,a03,Sterile,Sterile,NA,NA,Low,3,13003,0.405385232,3,13,3.541666667,9 a03,10.467
C,5,plate1,9,a04,Sterile,Sterile,NA,NA,Low,3,7060,0.362933003,3,13,3.541666667,9 a04,6.115
C,5,plate1,9,a05,St1,Evolved,Low,Low,Low,3,15150,0.384007721,3,13,3.541666667,9 a05,13.061
C,5,plate1,9,a06,St21,Evolved,Low,High,Low,3,15285,0.387122434,3,13,3.541666667,9 a06,11.805
C,5,plate1,9,b01,St41,Evolved,High,Low,Low,3,5847,0.381611668,3,13,3.541666667,9 b01,5.056
C,5,plate1,9,b02,St62,Evolved,High,High,Low,3,8854,0.385125872,3,13,3.541666667,9 b02,7.746
C,5,plate1,9,b03,St2,Evolved,Low,Low,Low,3,4894,0.409062797,3,13,3.541666667,9 b03,3.867
C,5,plate1,9,b04,St22,Evolved,Low,High,Low,3,7234,0.390887224,3,13,3.541666667,9 b04,5.636
C,5,plate1,9,b05,St42,Evolved,High,Low,Low,3,14500,0.389312358,3,13,3.541666667,9 b05,11.681
C,5,plate1,9,b06,St63,Evolved,High,High,Low,3,15970,0.39073161,3,13,3.541666667,9 b06,11.915
C,5,plate1,9,c01,St3,Evolved,Low,Low,Low,3,11373,0.407604698,3,13,3.541666667,9 c01,12.953
C,5,plate1,9,c02,St23,Evolved,Low,High,Low,3,7774,0.394357218,3,13,3.541666667,9 c02,6.053
C,5,plate1,9,c03,St43,Evolved,High,Low,Low,3,5380,0.390837239,3,13,3.541666667,9 c03,4.97
C,5,plate1,9,c04,St64,Evolved,High,High,Low,3,11608,0.392109729,3,13,3.541666667,9 c04,9.532
C,5,plate1,9,c06,St24,Evolved,Low,High,Low,3,14162,0.371317441,3,13,3.541666667,9 c06,11.973
C,5,plate1,9,d01,St44,Evolved,High,Low,Low,3,18106,0.392714271,3,13,3.541666667,9 d01,14.828
C,5,plate1,9,d02,St65,Evolved,High,High,Low,3,11839,0.392234831,3,13,3.541666667,9 d02,10.174
C,5,plate1,9,d04,St25,Evolved,Low,High,Low,3,16026,0.401896021,3,13,3.541666667,9 d04,12.089
C,5,plate1,9,d05,St45,Evolved,High,Low,Low,3,16245,0.383759529,3,13,3.541666667,9 d05,12.96
C,5,plate1,9,d06,St67,Evolved,High,High,Low,3,13920,0.382820167,3,13,3.541666667,9 d06,10.628
A,5,plate1,10,a01,Ancestor,Ancestor,NA,NA,Low,3,14499,0.391141725,3,13,3.541666667,10 a01,13.023
A,5,plate1,10,a03,Sterile,Sterile,NA,NA,Low,3,8840,0.397742763,3,13,3.541666667,10 a03,7.015
A,5,plate1,10,a04,Sterile,Sterile,NA,NA,Low,3,10226,0.404190865,3,13,3.541666667,10 a04,8.549
A,5,plate1,10,b01,St46,Evolved,High,Low,Low,3,16357,0.388559003,3,13,3.541666667,10 b01,14.019
A,5,plate1,10,b02,St69,Evolved,High,High,Low,3,5551,0.385326126,3,13,3.541666667,10 b02,5.09
A,5,plate1,10,b03,St7,Evolved,Low,Low,Low,3,11623,0.390044845,3,13,3.541666667,10 b03,10.234
A,5,plate1,10,b05,St47,Evolved,High,Low,Low,3,9391,0.392762015,3,13,3.541666667,10 b05,7.802
A,5,plate1,10,b06,St70,Evolved,High,High,Low,3,11970,0.402582064,3,13,3.541666667,10 b06,10.065
A,5,plate1,10,c01,St8,Evolved,Low,Low,Low,3,5060,0.388462709,3,13,3.541666667,10 c01,4.409
A,5,plate1,10,c03,St48,Evolved,High,Low,Low,3,4349,0.389766921,3,13,3.541666667,10 c03,4.217
A,5,plate1,10,c05,St9,Evolved,Low,Low,Low,3,5528,0.393726248,3,13,3.541666667,10 c05,4.591
A,5,plate1,10,d01,St49,Evolved,High,Low,Low,3,7508,0.364024132,3,13,3.541666667,10 d01,6.95
A,5,plate1,10,d05,St50,Evolved,High,Low,Low,3,9865,0.399150473,3,13,3.541666667,10 d05,9.131
C,6,plate2,11,b04,St32,Evolved,Low,High,Low,3,11047,0.391181322,3,13,3.541666667,11 b04,8.636
C,6,plate2,11,c01,St13,Evolved,Low,Low,Low,3,5908,0.390100272,3,13,3.541666667,11 c01,5.065
C,6,plate2,11,c02,St33,Evolved,Low,High,Low,3,9631,0.394014098,3,13,3.541666667,11 c02,8.8105
C,6,plate2,11,c05,St14,Evolved,Low,Low,Low,3,4685,0.378923329,3,13,3.541666667,11 c05,4.304
C,6,plate2,11,d03,St15,Evolved,Low,Low,Low,3,15980,0.394865911,3,13,3.541666667,11 d03,12.4175
A,6,plate2,12,b04,St37,Evolved,Low,High,Low,3,4418,0.381599749,3,13,3.541666667,12 b04,5.718
A,6,plate2,12,c04,St19,Evolved,Low,Low,Low,3,9298,0.384354556,3,13,3.541666667,12 c04,8.4605
A,6,plate2,12,c05,St39,Evolved,Low,High,Low,3,12728,0.40025687,3,13,3.541666667,12 c05,11.5745
A,6,plate2,12,d04,Ancestor,Ancestor,NA,NA,Low,3,2668,0.362904175,3,13,3.541666667,12 d04,8.426
A,6,plate2,12,d06,Sterile,Sterile,NA,NA,Low,3,7919,0.382362416,3,13,3.541666667,12 d06,7.4585
D,7,plate1,13,a01,Ancestor,Ancestor,NA,NA,Low,4,13044,0.388681714,3,13,3.541666667,13 a01,12.0405
D,7,plate1,13,a03,Sterile,Sterile,NA,NA,Low,4,12023,0.411838127,3,13,3.541666667,13 a03,11.2505
D,7,plate1,13,a04,Sterile,Sterile,NA,NA,Low,4,9199,0.390555998,3,13,3.541666667,13 a04,8.266
D,7,plate1,13,a05,St1,Evolved,Low,Low,Low,4,15274,0.390922464,3,13,3.541666667,13 a05,12.814
D,7,plate1,13,a06,St21,Evolved,Low,High,Low,4,11870,0.390206203,3,13,3.541666667,13 a06,10.759
D,7,plate1,13,b01,St41,Evolved,High,Low,Low,4,14234,0.386286624,3,13,3.541666667,13 b01,12.53
D,7,plate1,13,b02,St62,Evolved,High,High,Low,4,11815,0.394308921,3,13,3.541666667,13 b02,10.29
D,7,plate1,13,b03,St2,Evolved,Low,Low,Low,4,5296,0.383600655,3,13,3.541666667,13 b03,4.2725
D,7,plate1,13,b04,St22,Evolved,Low,High,Low,4,5549,0.385304359,3,13,3.541666667,13 b04,5.18
D,7,plate1,13,b05,St42,Evolved,High,Low,Low,4,10885,0.393068815,3,13,3.541666667,13 b05,9.524
D,7,plate1,13,b06,St63,Evolved,High,High,Low,4,13872,0.378796158,3,13,3.541666667,13 b06,13.243
D,7,plate1,13,c01,St3,Evolved,Low,Low,Low,4,12619,0.396854311,3,13,3.541666667,13 c01,10.811
D,7,plate1,13,c02,St23,Evolved,Low,High,Low,4,16050,0.39482298,3,13,3.541666667,13 c02,14.189
D,7,plate1,13,c03,St43,Evolved,High,Low,Low,4,10856,0.392905503,3,13,3.541666667,13 c03,8.699
D,7,plate1,13,c04,St64,Evolved,High,High,Low,4,6055,0.376720494,3,13,3.541666667,13 c04,5.373
D,7,plate1,13,c06,St24,Evolved,Low,High,Low,4,7320,0.379471604,3,13,3.541666667,13 c06,7.7885
D,7,plate1,13,d01,St44,Evolved,High,Low,Low,4,16634,0.394562595,3,13,3.541666667,13 d01,14.579
D,7,plate1,13,d02,St65,Evolved,High,High,Low,4,9261,0.393840277,3,13,3.541666667,13 d02,8.5185
D,7,plate1,13,d04,St25,Evolved,Low,High,Low,4,14397,0.397759616,3,13,3.541666667,13 d04,13.101
D,7,plate1,13,d05,St45,Evolved,High,Low,Low,4,11731,0.399101684,3,13,3.541666667,13 d05,10.0605
D,7,plate1,13,d06,St67,Evolved,High,High,Low,4,13214,0.396891487,3,13,3.541666667,13 d06,11.2905
B,7,plate1,14,a01,Ancestor,Ancestor,NA,NA,Low,4,7516,0.381261791,3,13,3.541666667,14 a01,6.689
B,7,plate1,14,a03,Sterile,Sterile,NA,NA,Low,4,8738,0.373527165,3,13,3.541666667,14 a03,8.0665
B,7,plate1,14,a04,Sterile,Sterile,NA,NA,Low,4,8277,0.372115878,3,13,3.541666667,14 a04,7.262
B,7,plate1,14,b01,St46,Evolved,High,Low,Low,4,13243,0.384075419,3,13,3.541666667,14 b01,12.1885
B,7,plate1,14,b02,St69,Evolved,High,High,Low,4,11836,0.389148849,3,13,3.541666667,14 b02,9.9985
B,7,plate1,14,b03,St7,Evolved,Low,Low,Low,4,13500,0.385936588,3,13,3.541666667,14 b03,11.7885
B,7,plate1,14,b05,St47,Evolved,High,Low,Low,4,10937,0.390797914,3,13,3.541666667,14 b05,9.3755
B,7,plate1,14,b06,St70,Evolved,High,High,Low,4,7497,0.377779019,3,13,3.541666667,14 b06,6.146
B,7,plate1,14,c01,St8,Evolved,Low,Low,Low,4,13060,0.388393188,3,13,3.541666667,14 c01,11.9505
B,7,plate1,14,c03,St48,Evolved,High,Low,Low,4,8650,0.386684402,3,13,3.541666667,14 c03,7.502
B,7,plate1,14,c05,St9,Evolved,Low,Low,Low,4,11635,0.38269849,3,13,3.541666667,14 c05,10.4235
B,7,plate1,14,d01,St49,Evolved,High,Low,Low,4,9749,0.380612241,3,13,3.541666667,14 d01,8.549
B,7,plate1,14,d05,St50,Evolved,High,Low,Low,4,10218,0.378977764,3,13,3.541666667,14 d05,9.3245
D,8,plate2,15,b04,St32,Evolved,Low,High,Low,4,11478,0.388137175,3,13,3.541666667,15 b04,9.7155
D,8,plate2,15,c01,St13,Evolved,Low,Low,Low,4,7971,0.381338275,3,13,3.541666667,15 c01,6.3475
D,8,plate2,15,c02,St33,Evolved,Low,High,Low,4,4393,0.374569051,3,13,3.541666667,15 c02,4.157
D,8,plate2,15,c05,St14,Evolved,Low,Low,Low,4,13812,0.399302481,3,13,3.541666667,15 c05,11.8615
D,8,plate2,15,d03,St15,Evolved,Low,Low,Low,4,11327,0.38046755,3,13,3.541666667,15 d03,10.7735
B,8,plate2,16,b04,St37,Evolved,Low,High,Low,4,11824,0.387284269,3,13,3.541666667,16 b04,9.5225
B,8,plate2,16,c04,St19,Evolved,Low,Low,Low,4,10915,0.383057844,3,13,3.541666667,16 c04,10.2605
B,8,plate2,16,c05,St39,Evolved,Low,High,Low,4,13789,0.388078864,3,13,3.541666667,16 c05,11.2245
B,8,plate2,16,d04,Ancestor,Ancestor,NA,NA,Low,4,20269,0.385683061,3,13,3.541666667,16 d04,18.007
B,8,plate2,16,d06,Sterile,Sterile,NA,NA,Low,4,9270,0.373684451,3,13,3.541666667,16 d06,8.62
A,9,plate1,17,a01,Ancestor,Ancestor,NA,NA,Low,5,8998,0.395043455,3,13,3.541666667,17 a01,7.594
A,9,plate1,17,a03,Sterile,Sterile,NA,NA,Low,5,9163,0.403801607,3,13,3.541666667,17 a03,8.935
A,9,plate1,17,a04,Sterile,Sterile,NA,NA,Low,5,9531,0.374294409,3,13,3.541666667,17 a04,8.4
A,9,plate1,17,a05,St1,Evolved,Low,Low,Low,5,6554,0.374982855,3,13,3.541666667,17 a05,5.632
A,9,plate1,17,a06,St21,Evolved,Low,High,Low,5,12525,0.381265491,3,13,3.541666667,17 a06,11.5705
A,9,plate1,17,b01,St41,Evolved,High,Low,Low,5,10944,0.398712682,3,13,3.541666667,17 b01,9.8155
A,9,plate1,17,b02,St62,Evolved,High,High,Low,5,9683,0.3908197,3,13,3.541666667,17 b02,8.642
A,9,plate1,17,b03,St2,Evolved,Low,Low,Low,5,9933,0.39776927,3,13,3.541666667,17 b03,9.0115
A,9,plate1,17,b04,St22,Evolved,Low,High,Low,5,14760,0.39009109,3,13,3.541666667,17 b04,13.453
A,9,plate1,17,b05,St42,Evolved,High,Low,Low,5,14889,0.403895449,3,13,3.541666667,17 b05,11.1995
A,9,plate1,17,b06,St63,Evolved,High,High,Low,5,3978,0.372832787,3,13,3.541666667,17 b06,3.795
A,9,plate1,17,c01,St3,Evolved,Low,Low,Low,5,9429,0.401314921,3,13,3.541666667,17 c01,9.0875
A,9,plate1,17,c02,St23,Evolved,Low,High,Low,5,12958,0.399134104,3,13,3.541666667,17 c02,10.9365
A,9,plate1,17,c03,St43,Evolved,High,Low,Low,5,6953,0.381622697,3,13,3.541666667,17 c03,6.0445
A,9,plate1,17,c04,St64,Evolved,High,High,Low,5,11856,0.388058876,3,13,3.541666667,17 c04,10.551
A,9,plate1,17,c06,St24,Evolved,Low,High,Low,5,5520,0.374877437,3,13,3.541666667,17 c06,5.204
A,9,plate1,17,d01,St44,Evolved,High,Low,Low,5,10676,0.39638432,3,13,3.541666667,17 d01,9.328
A,9,plate1,17,d02,St65,Evolved,High,High,Low,5,9984,0.389664768,3,13,3.541666667,17 d02,8.326
A,9,plate1,17,d04,St25,Evolved,Low,High,Low,5,7076,0.395960409,3,13,3.541666667,17 d04,5.1515
A,9,plate1,17,d05,St45,Evolved,High,Low,Low,5,7806,0.380607663,3,13,3.541666667,17 d05,7.4565
A,9,plate1,17,d06,St67,Evolved,High,High,Low,5,10683,0.379425982,3,13,3.541666667,17 d06,10.0645
C,9,plate1,18,a01,Ancestor,Ancestor,NA,NA,Low,5,14562,0.410406517,3,13,3.541666667,18 a01,13.5275
C,9,plate1,18,a03,Sterile,Sterile,NA,NA,Low,5,9400,0.400524759,3,13,3.541666667,18 a03,8.8515
C,9,plate1,18,a04,Sterile,Sterile,NA,NA,Low,5,12252,0.395748695,3,13,3.541666667,18 a04,10.869
C,9,plate1,18,b01,St46,Evolved,High,Low,Low,5,4295,0.381561168,3,13,3.541666667,18 b01,9.602
C,9,plate1,18,b02,St69,Evolved,High,High,Low,5,11829,0.395520792,3,13,3.541666667,18 b02,10.711
C,9,plate1,18,b03,St7,Evolved,Low,Low,Low,5,9544,0.42129213,3,13,3.541666667,18 b03,8.383
C,9,plate1,18,b05,St47,Evolved,High,Low,Low,5,7865,0.408374449,3,13,3.541666667,18 b05,6.511
C,9,plate1,18,b06,St70,Evolved,High,High,Low,5,4732,0.377393203,3,13,3.541666667,18 b06,4.4705
C,9,plate1,18,c01,St8,Evolved,Low,Low,Low,5,8277,0.402202659,3,13,3.541666667,18 c01,8.096
C,9,plate1,18,c03,St48,Evolved,High,Low,Low,5,15038,0.401700863,3,13,3.541666667,18 c03,13.4355
C,9,plate1,18,c05,St9,Evolved,Low,Low,Low,5,13652,0.397727637,3,13,3.541666667,18 c05,12.6595
C,9,plate1,18,d01,St49,Evolved,High,Low,Low,5,14714,0.39540488,3,13,3.541666667,18 d01,12.1085
C,9,plate1,18,d05,St50,Evolved,High,Low,Low,5,10970,0.390670409,3,13,3.541666667,18 d05,9.5955
A,10,plate2,19,b04,St32,Evolved,Low,High,Low,5,12511,0.381714683,3,13,3.541666667,19 b04,11.0355
A,10,plate2,19,c01,St13,Evolved,Low,Low,Low,5,9762,0.385345595,3,13,3.541666667,19 c01,8.938
A,10,plate2,19,c02,St33,Evolved,Low,High,Low,5,15233,0.402354384,3,13,3.541666667,19 c02,13.6625
A,10,plate2,19,c05,St14,Evolved,Low,Low,Low,5,12012,0.385643187,3,13,3.541666667,19 c05,10.6155
A,10,plate2,19,d03,St15,Evolved,Low,Low,Low,5,10173,0.38751037,3,13,3.541666667,19 d03,9.458
C,10,plate2,20,b04,St37,Evolved,Low,High,Low,5,6375,0.377470681,3,13,3.541666667,20 b04,5.562
C,10,plate2,20,c04,St19,Evolved,Low,Low,Low,5,8113,0.376917946,3,13,3.541666667,20 c04,7.65
C,10,plate2,20,c05,St39,Evolved,Low,High,Low,5,13078,0.381083773,3,13,3.541666667,20 c05,11.5905
C,10,plate2,20,d04,Ancestor,Ancestor,NA,NA,Low,5,7206,0.371058535,3,13,3.541666667,20 d04,5.9465
C,10,plate2,20,d06,Sterile,Sterile,NA,NA,Low,5,11415,0.361996675,3,13,3.541666667,20 d06,10.8095
B,1,plate1,41,a01,Ancestor,Ancestor,NA,NA,High,1,9618,0.37973111,3,13,3.541666667,41 a01,9.936
B,1,plate1,41,a03,Sterile,Sterile,NA,NA,High,1,20326,0.37334176,3,13,3.541666667,41 a03,14.677
B,1,plate1,41,a05,St1,Evolved,Low,Low,High,1,13628,0.379609275,3,13,3.541666667,41 a05,12.541
